player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
4285541,Iso.Dgaf,GA,15,67,0.5522388059701493,0.5541014857932626,-1.4666666666666666,0.1537538048783575,0,,,0.0,0.14285714285714285,21.7,15,1760220000,23.8,39,15,GA,1.0,GA,False,1.0
2363656,Jet Dayo,,5,21,0.5238095238095238,0.5449730539275969,7.6,0.1305666040186164,0,,,0.0,0.4375,7.1,5,1759968000,27.0,31,5,GA,1.0,GA,True,1.0
3722235,Globberman,GA,2,9,0.5555555555555556,0.5440029363088481,12.0,0.15255392755392755,0,,,0.0,0.42857142857142855,2.9,2,1756944000,26.5,39,2,GA,1.0,GA,False,1.0
1528477,Cpain20,GA,2,9,0.5555555555555556,0.5427992822052078,6.0,0.34945286195286196,0,,,0.0,0.5714285714285714,2.9,2,1760220000,15.5,18,2,GA,1.0,GA,False,1.0
2926943,evosel,GA,3,13,0.5384615384615384,0.5417026298372715,2.0,0.12026644122467921,0,,,0.0,0.14285714285714285,4.3,3,1758405600,31.0,39,3,GA,1.0,GA,False,1.0
260407,InIt2WynneIt,GA,9,39,0.5384615384615384,0.5407610227144461,1.0,0.20439427111926775,0,,,0.0,0.16666666666666666,12.9,9,1759968000,24.22222222222222,39,9,GA,1.0,GA,False,1.0
609621,TheJestur,,2,9,0.5555555555555556,0.5149562014392121,-1.5,0.328663620330287,0,,,0.0,0.0,2.9,2,1760220000,15.5,18,2,GA,1.0,GA,True,1.0
1112189,StrataJay,GA,8,27,0.48148148148148145,0.5010188157517054,-2.5714285714285716,0.18925677828183274,0,,,0.0,0.2,10.7,8,1760144400,20.625,31,8,GA,1.0,GA,False,1.0
368352,ToastyATL,GA,2,8,0.5,0.5000000000000001,3.5,0.09657651935877742,0,,,0.0,0.25,2.8,2,1758153600,28.0,31,2,GA,1.0,GA,False,1.0
4091753,MontanaY2J,GA,1,4,0.5,0.5,16.0,0.2864072712418301,0,,,0.0,0.5,1.4,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
625905,Hands,GA,1,4,0.5,0.5,-5.0,0.0957086017430845,0,,,0.0,,1.4,1,1758405600,29.0,29,1,GA,1.0,GA,False,1.0
4395697,Cloud9Savage,GA,2,8,0.5,0.5,15.0,0.0775016585581601,0,,,0.0,0.6666666666666666,2.8,2,1756944000,33.5,39,2,GA,1.0,GA,False,1.0
2794623,bussdowncelery,GA,1,4,0.5,0.5,1.0,0.3630050505050505,0,,,0.0,0.0,1.4,1,1758848400,11.0,11,1,GA,1.0,GA,False,1.0
1384726,HiroATL,GA,1,4,0.5,0.5,8.0,0.06758304195804196,0,,,0.0,0.3333333333333333,1.4,1,1759968000,29.0,29,1,GA,1.0,GA,False,1.0
4780181,Xyylias,GA,1,4,0.5,0.5,13.0,0.12756410256410255,0,,,0.0,0.3333333333333333,1.4,1,1756683000,35.0,35,1,GA,1.0,GA,False,1.0
4932624,Tim,,1,4,0.5,0.5,-1.0,0.17302489177489178,1,0.0,0.0,0.25,0.0,1.4,1,1755738000,14.0,14,1,GA,1.0,GA,True,1.0
4888190,Crunchii,,1,4,0.5,0.5,1.0,0.33134920634920634,0,,,0.0,0.0,1.4,1,1753315200,15.0,15,1,GA,1.0,GA,True,1.0
