player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence
220377,fknsilver,GA,1,6,0.6666666666666666,0.6666666666666666,0.0,0.44047619047619047,0,,,0.0,0.0,1.6,1,1759784400,30.0,30,1,GA,1.0,GA,False,1.0
14025,Austintacious,GA,5,24,0.6666666666666666,0.6612747855811398,0.5,0.2682256015589349,0,,,0.0,0.3,7.4,5,1757880000,30.0,39,5,GA,1.0,GA,False,1.0
181792,Cobalt,GA,8,46,0.6521739130434783,0.6590896121319614,-1.625,0.1988119256181916,0,,,0.0,0.0,12.600000000000001,8,1760205600,29.875,57,8,GA,1.0,GA,False,1.0
2266676,OneHundred,,6,35,0.6571428571428571,0.6573733581017601,0.5,0.31849630149053887,0,,,0.0,0.38461538461538464,9.5,5,1759680000,29.333333333333332,57,6,GA,1.0,GA,True,1.0
1154793,spickles,,2,10,0.6,0.653516440277179,-2.0,0.41222689075630253,7,0.8571428571428571,0.8571428571428571,0.7,0.25,3.0,1,1755446400,33.5,57,2,GA,1.0,GA,True,1.0
2808268,Chris Danger,GA,12,62,0.6451612903225806,0.6514063523281545,0.0,0.2564168297136688,0,,,0.0,0.2631578947368421,18.2,12,1760389200,25.833333333333332,39,12,GA,1.0,GA,False,1.0
5008190,jakefan01,,2,7,0.7142857142857143,0.648018239257567,1.5,0.2893424036281179,0,,,0.0,0.3333333333333333,2.7,1,1759784400,19.5,30,2,GA,1.0,GA,True,1.0
34781,cardd,GA,6,26,0.6153846153846154,0.6360446570741111,0.4,0.28092019092019094,0,,,0.0,0.3333333333333333,8.6,6,1759784400,26.833333333333332,39,6,GA,1.0,GA,False,1.0
2981786,Loid,GA,3,12,0.6666666666666666,0.6349889827361842,1.0,0.18407754949516963,0,,,0.0,0.2,4.2,2,1757865600,32.666666666666664,57,3,GA,1.0,GA,False,1.0
35472,Karan,GA,5,22,0.6363636363636364,0.6346906985895672,1.5,0.28877991289755994,0,,,0.0,0.3333333333333333,7.2,5,1756155600,27.8,39,5,GA,1.0,GA,False,1.0
