player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
4645367,SPLATBOY,OR,4,13,0.15384615384615385,0.14422634531381562,6.25,0.2895303971390928,0,,,0.0,0.125,5.3,4,1761427800,64.0,230,4,32,0.25,4,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
1203819,Diego Del-Fuego,OR,5,9,0.1111111111111111,0.08787267966416665,12.0,0.05750928230754777,0,,,0.0,0.0,5.9,4,1760058000,73.6,230,5,32,0.6,5,OR,1.0,OR,False,1.0,UNITED STATES,False,1.0
2700192,MikeyC,OR,1,2,0.0,0.0,-29.0,0.02072649572649573,0,,,0.0,,1.2,1,1755360000,61.0,61,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
2270929,YaBoiChips,,3,3,0.0,0.0,10.5,0.03481398376686334,0,,,0.0,0.0,3.3,1,1757809200,101.66666666666667,230,3,32,0.6666666666666666,3,OR,1.0,OR,True,1.0,CANADA,False,1.0
261429,MoonPaw,OR,2,3,0.0,0.0,18.5,0.030210602759622368,0,,,0.0,0.0,2.3,1,1757809200,147.5,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
2997936,PhroePhantom,OR,1,2,0.0,0.0,-7.0,0.04853479853479853,0,,,0.0,0.0,1.2,1,1760684400,46.0,46,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
4438546,Kirbynstuf,OR,2,3,0.0,0.0,26.5,0.07424242424242423,0,,,0.0,0.0,2.3,1,1757809200,147.5,230,2,32,1.0,2,,,OR,False,1.0,UNITED STATES,False,1.0
5025525,Lofty,OR,1,2,0.0,0.0,3.0,0.07279693486590039,0,,,0.0,0.0,1.2,1,1760684400,46.0,46,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
4791940,FreeYoungThug,OR,1,2,0.0,0.0,5.0,0.19298245614035087,0,,,0.0,0.0,1.2,1,1760752800,32.0,32,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
3862544,annex,OR,1,2,0.0,0.0,-1.0,0.056818181818181816,0,,,0.0,0.0,1.2,1,1760684400,46.0,46,1,32,1.0,1,,,OR,False,1.0,UNITED STATES,False,1.0
